"funs","pkgs","relative_paths","absolute_paths"
"gg_record","camcorder","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"file.path","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"social_caption","nrBrand","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"paste0","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"ggplot","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"geom_rect","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"aes","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"geom_rect","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"aes","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"geom_segment","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"aes","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"geom_text","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"aes","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"geom_rect","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"aes","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"geom_text","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"data.frame","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"aes","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"geom_textbox","ggtext","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"data.frame","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"aes","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"scale_alpha_continuous","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"c","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"scale_y_continuous","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"c","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"expansion","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"coord_polar","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"labs","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"theme_void","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"theme","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"element_rect","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"element_rect","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"element_textbox_simple","ggtext","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"margin","ggplot","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"gg_playback","camcorder","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"file.path","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"paste0","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"str_remove_all","stringr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"library","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"tt_load","tidytuesdayR","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"font_add_google","sysfonts","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"showtext_auto","showtext","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"select","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"mutate","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"case_when","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"mutate","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"across","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"group_by","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"mutate","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"n","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"pivot_longer","tidyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"group_by","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"mutate","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"sum","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"select","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"distinct","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"mutate","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"select","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"ungroup","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"mutate","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"as.numeric","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"factor","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"c","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"ifelse","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"sqrt","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"ifelse","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"sqrt","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"sqrt","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"case_when","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"gg_record","camcorder","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"file.path","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"social_caption","nrBrand","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"glue","glue","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"ggplot","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"geom_rect","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"aes","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"with_inner_glow","(unknown)","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"geom_rect","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"filter","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"aes","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"with_inner_glow","(unknown)","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"geom_rect","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"filter","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"aes","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"geom_text","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"aes","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"paste0","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"round","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"geom_segment","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"filter","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"aes","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"geom_text","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"filter","dplyr","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"aes","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"scale_fill_manual","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"c","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"scale_colour_manual","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"c","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"labs","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"toupper","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"coord_fixed","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"theme_void","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"theme","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"margin","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"element_rect","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"element_rect","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"element_textbox_simple","ggtext","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"margin","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"element_textbox_simple","ggtext","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"margin","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"element_textbox_simple","ggtext","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"margin","ggplot","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"gg_playback","camcorder","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"file.path","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"paste0","base","2023/2023-08-15/20230815.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-15/20230815.R"
"str_remove_all","stringr","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"library","base","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
"tt_load","tidytuesdayR","2023/2023-08-22/20230822.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-22/20230822.R"
